0	1	2	3	4	5	6	M
0	2	ALL	0	1	1	2	78510
0	2	ALL	0	1	1	ALL	214664
0	2	ALL	0	1	2	0	55759
0	2	ALL	0	1	2	1	65424
0	2	ALL	0	1	2	2	63328
0	2	ALL	0	1	2	ALL	184511
0	2	ALL	0	1	ALL	0	192753
0	2	ALL	0	1	ALL	1	186221
0	2	ALL	0	1	ALL	2	193667
0	2	ALL	0	1	ALL	ALL	572641
0	2	ALL	0	2	0	0	67018
0	2	ALL	0	2	0	1	68032
0	2	ALL	0	2	0	2	65924
0	2	ALL	0	2	0	ALL	200974
0	2	ALL	0	2	1	0	64727
0	2	ALL	0	2	1	1	66707
0	2	ALL	0	2	1	2	59016
0	2	ALL	0	2	1	ALL	190450
0	2	ALL	0	2	2	0	70589
0	2	ALL	0	2	2	1	67585
0	2	ALL	0	2	2	2	55180
0	2	ALL	0	2	2	ALL	193354
0	2	ALL	0	2	ALL	0	202334
0	2	ALL	0	2	ALL	1	202324
0	2	ALL	0	2	ALL	2	180120
0	2	ALL	0	2	ALL	ALL	584778
0	2	ALL	0	ALL	0	0	197731
0	2	ALL	0	ALL	0	1	200826
0	2	ALL	0	ALL	0	2	172883
0	2	ALL	0	ALL	0	ALL	571440
0	2	ALL	0	ALL	1	0	208049
0	2	ALL	0	ALL	1	1	199296
0	2	ALL	0	ALL	1	2	215513
0	2	ALL	0	ALL	1	ALL	622858
0	2	ALL	0	ALL	2	0	185369
0	2	ALL	0	ALL	2	1	196401
0	2	ALL	0	ALL	2	2	188259
0	2	ALL	0	ALL	2	ALL	570029
0	2	ALL	0	ALL	ALL	0	591149
0	2	ALL	0	ALL	ALL	1	596523
0	2	ALL	0	ALL	ALL	2	576655
0	2	ALL	0	ALL	ALL	ALL	1764327
0	2	ALL	1	0	0	0	66416
0	2	ALL	1	0	0	1	75266
0	2	ALL	1	0	0	2	67544
0	2	ALL	1	0	0	ALL	209226
0	2	ALL	1	0	1	0	70235
0	2	ALL	1	0	1	1	58751
0	2	ALL	1	0	1	2	63483
0	2	ALL	1	0	1	ALL	192469
0	2	ALL	1	0	2	0	73886
0	2	ALL	1	0	2	1	76700
0	2	ALL	1	0	2	2	74043
0	2	ALL	1	0	2	ALL	224629
0	2	ALL	1	0	ALL	0	210537
0	2	ALL	1	0	ALL	1	210717
0	2	ALL	1	0	ALL	2	205070
0	2	ALL	1	0	ALL	ALL	626324
0	2	ALL	1	1	0	0	64292
0	2	ALL	1	1	0	1	64763
0	2	ALL	1	1	0	2	72776
0	2	ALL	1	1	0	ALL	201831
0	2	ALL	1	1	1	0	76742
0	2	ALL	1	1	1	1	59852
0	2	ALL	1	1	1	2	72672
0	2	ALL	1	1	1	ALL	209266
0	2	ALL	1	1	2	0	63543
0	2	ALL	1	1	2	1	70378
0	2	ALL	1	1	2	2	65065
0	2	ALL	1	1	2	ALL	198986
0	2	ALL	1	1	ALL	0	204577
0	2	ALL	1	1	ALL	1	194993
0	2	ALL	1	1	ALL	2	210513
0	2	ALL	1	1	ALL	ALL	610083
0	2	ALL	1	2	0	0	60269
0	2	ALL	1	2	0	1	67577
0	2	ALL	1	2	0	2	53377
0	2	ALL	1	2	0	ALL	181223
0	2	ALL	1	2	1	0	72076
0	2	ALL	1	2	1	1	60131
0	2	ALL	1	2	1	2	69478
0	2	ALL	1	2	1	ALL	201685
0	2	ALL	1	2	2	0	68815
0	2	ALL	1	2	2	1	67232
0	2	ALL	1	2	2	2	60975
0	2	ALL	1	2	2	ALL	197022
0	2	ALL	1	2	ALL	0	201160
0	2	ALL	1	2	ALL	1	194940
0	2	ALL	1	2	ALL	2	183830
0	2	ALL	1	2	ALL	ALL	579930
0	2	ALL	1	ALL	0	0	190977
0	2	ALL	1	ALL	0	1	207606
0	2	ALL	1	ALL	0	2	193697
0	2	ALL	1	ALL	0	ALL	592280
0	2	ALL	1	ALL	1	0	219053
0	2	ALL	1	ALL	1	1	178734
0	2	ALL	1	ALL	1	2	205633
0	2	ALL	1	ALL	1	ALL	603420
0	2	ALL	1	ALL	2	0	206244
0	2	ALL	1	ALL	2	1	214310
0	2	ALL	1	ALL	2	2	200083
0	2	ALL	1	ALL	2	ALL	620637
0	2	ALL	1	ALL	ALL	0	616274
0	2	ALL	1	ALL	ALL	1	600650
0	2	ALL	1	ALL	ALL	2	599413
0	2	ALL	1	ALL	ALL	ALL	1816337
0	2	ALL	2	0	0	0	75929
0	2	ALL	2	0	0	1	69314
0	2	ALL	2	0	0	2	77873
0	2	ALL	2	0	0	ALL	223116
0	2	ALL	2	0	1	0	70560
0	2	ALL	2	0	1	1	75247
0	2	ALL	2	0	1	2	67151
0	2	ALL	2	0	1	ALL	212958
0	2	ALL	2	0	2	0	69142
0	2	ALL	2	0	2	1	69260
0	2	ALL	2	0	2	2	70915
0	2	ALL	2	0	2	ALL	209317
0	2	ALL	2	0	ALL	0	215631
0	2	ALL	2	0	ALL	1	213821
0	2	ALL	2	0	ALL	2	215939
0	2	ALL	2	0	ALL	ALL	645391
0	2	ALL	2	1	0	0	70574
0	2	ALL	2	1	0	1	70231
0	2	ALL	2	1	0	2	62615
0	2	ALL	2	1	0	ALL	203420
0	2	ALL	2	1	1	0	57509
0	2	ALL	2	1	1	1	72432
0	2	ALL	2	1	1	2	68435
0	2	ALL	2	1	1	ALL	198376
0	2	ALL	2	1	2	0	60436
0	2	ALL	2	1	2	1	59848
0	2	ALL	2	1	2	2	76871
0	2	ALL	2	1	2	ALL	197155
0	2	ALL	2	1	ALL	0	188519
0	2	ALL	2	1	ALL	1	202511
0	2	ALL	2	1	ALL	2	207921
0	2	ALL	2	1	ALL	ALL	598951
0	2	ALL	2	2	0	0	71190
0	2	ALL	2	2	0	1	65954
0	2	ALL	2	2	0	2	65374
0	2	ALL	2	2	0	ALL	202518
0	2	ALL	2	2	1	0	76554
0	2	ALL	2	2	1	1	68427
0	2	ALL	2	2	1	2	79221
0	2	ALL	2	2	1	ALL	224202
0	2	ALL	2	2	2	0	64335
0	2	ALL	2	2	2	1	63514
0	2	ALL	2	2	2	2	66429
0	2	ALL	2	2	2	ALL	194278
0	2	ALL	2	2	ALL	0	212079
0	2	ALL	2	2	ALL	1	197895
0	2	ALL	2	2	ALL	2	211024
0	2	ALL	2	2	ALL	ALL	620998
0	2	ALL	2	ALL	0	0	217693
0	2	ALL	2	ALL	0	1	205499
0	2	ALL	2	ALL	0	2	205862
0	2	ALL	2	ALL	0	ALL	629054
0	2	ALL	2	ALL	1	0	204623
0	2	ALL	2	ALL	1	1	216106
0	2	ALL	2	ALL	1	2	214807
0	2	ALL	2	ALL	1	ALL	635536
0	2	ALL	2	ALL	2	0	193913
0	2	ALL	2	ALL	2	1	192622
0	2	ALL	2	ALL	2	2	214215
0	2	ALL	2	ALL	2	ALL	600750
0	2	ALL	2	ALL	ALL	0	616229
0	2	ALL	2	ALL	ALL	1	614227
0	2	ALL	2	ALL	ALL	2	634884
0	2	ALL	2	ALL	ALL	ALL	1865340
0	2	ALL	ALL	0	0	0	203569
0	2	ALL	ALL	0	0	1	225226
0	2	ALL	ALL	0	0	2	200547
0	2	ALL	ALL	0	0	ALL	629342
0	2	ALL	ALL	0	1	0	216612
0	2	ALL	ALL	0	1	1	197938
0	2	ALL	ALL	0	1	2	208621
0	2	ALL	ALL	0	1	ALL	623171
0	2	ALL	ALL	0	2	0	202049
0	2	ALL	ALL	0	2	1	209352
0	2	ALL	ALL	0	2	2	214709
0	2	ALL	ALL	0	2	ALL	626110
0	2	ALL	ALL	0	ALL	0	622230
0	2	ALL	ALL	0	ALL	1	632516
0	2	ALL	ALL	0	ALL	2	623877
0	2	ALL	ALL	0	ALL	ALL	1878623
0	2	ALL	ALL	1	0	0	204355
0	2	ALL	ALL	1	0	1	187142
0	2	ALL	ALL	1	0	2	187220
0	2	ALL	ALL	1	0	ALL	578717
0	2	ALL	ALL	1	1	0	201756
0	2	ALL	ALL	1	1	1	200933
0	2	ALL	ALL	1	1	2	219617
0	2	ALL	ALL	1	1	ALL	622306
0	2	ALL	ALL	1	2	0	179738
0	2	ALL	ALL	1	2	1	195650
0	2	ALL	ALL	1	2	2	205264
0	2	ALL	ALL	1	2	ALL	580652
0	2	ALL	ALL	1	ALL	0	585849
0	2	ALL	ALL	1	ALL	1	583725
0	2	ALL	ALL	1	ALL	2	612101
0	2	ALL	ALL	1	ALL	ALL	1781675
0	2	ALL	ALL	2	0	0	198477
0	2	ALL	ALL	2	0	1	201563
0	2	ALL	ALL	2	0	2	184675
0	2	ALL	ALL	2	0	ALL	584715
0	2	ALL	ALL	2	1	0	213357
0	2	ALL	ALL	2	1	1	195265
0	2	ALL	ALL	2	1	2	207715
0	2	ALL	ALL	2	1	ALL	616337
0	2	ALL	ALL	2	2	0	203739
0	2	ALL	ALL	2	2	1	198331
0	2	ALL	ALL	2	2	2	182584
0	2	ALL	ALL	2	2	ALL	584654
0	2	ALL	ALL	2	ALL	0	615573
0	2	ALL	ALL	2	ALL	1	595159
0	2	ALL	ALL	2	ALL	2	574974
0	2	ALL	ALL	2	ALL	ALL	1785706
0	2	ALL	ALL	ALL	0	0	606401
0	2	ALL	ALL	ALL	0	1	613931
0	2	ALL	ALL	ALL	0	2	572442
0	2	ALL	ALL	ALL	0	ALL	1792774
0	2	ALL	ALL	ALL	1	0	631725
0	2	ALL	ALL	ALL	1	1	594136
0	2	ALL	ALL	ALL	1	2	635953
0	2	ALL	ALL	ALL	1	ALL	1861814
0	2	ALL	ALL	ALL	2	0	585526
0	2	ALL	ALL	ALL	2	1	603333
0	2	ALL	ALL	ALL	2	2	602557
0	2	ALL	ALL	ALL	2	ALL	1791416
0	2	ALL	ALL	ALL	ALL	0	1823652
0	2	ALL	ALL	ALL	ALL	1	1811400
0	2	ALL	ALL	ALL	ALL	2	1810952
0	2	ALL	ALL	ALL	ALL	ALL	5446004
0	ALL	0	0	0	0	0	65992
0	ALL	0	0	0	0	1	72898
0	ALL	0	0	0	0	2	71155
0	ALL	0	0	0	0	ALL	210045
0	ALL	0	0	0	1	0	78276
0	ALL	0	0	0	1	1	62965
0	ALL	0	0	0	1	2	64649
0	ALL	0	0	0	1	ALL	205890
0	ALL	0	0	0	2	0	56280
0	ALL	0	0	0	2	1	70446
0	ALL	0	0	0	2	2	78825
0	ALL	0	0	0	2	ALL	205551
0	ALL	0	0	0	ALL	0	200548
0	ALL	0	0	0	ALL	1	206309
0	ALL	0	0	0	ALL	2	214629
0	ALL	0	0	0	ALL	ALL	621486
0	ALL	0	0	1	0	0	65463
0	ALL	0	0	1	0	1	72156
0	ALL	0	0	1	0	2	52583
0	ALL	0	0	1	0	ALL	190202
0	ALL	0	0	1	1	0	69164
0	ALL	0	0	1	1	1	70368
0	ALL	0	0	1	1	2	75216
0	ALL	0	0	1	1	ALL	214748
0	ALL	0	0	1	2	0	57028
0	ALL	0	0	1	2	1	73172
0	ALL	0	0	1	2	2	63187
0	ALL	0	0	1	2	ALL	193387
0	ALL	0	0	1	ALL	0	191655
0	ALL	0	0	1	ALL	1	215696
0	ALL	0	0	1	ALL	2	190986
0	ALL	0	0	1	ALL	ALL	598337
0	ALL	0	0	2	0	0	69841
0	ALL	0	0	2	0	1	57711
0	ALL	0	0	2	0	2	74253
0	ALL	0	0	2	0	ALL	201805
0	ALL	0	0	2	1	0	72008
0	ALL	0	0	2	1	1	69828
0	ALL	0	0	2	1	2	61168
0	ALL	0	0	2	1	ALL	203004
0	ALL	0	0	2	2	0	74684
0	ALL	0	0	2	2	1	63345
0	ALL	0	0	2	2	2	66861
0	ALL	0	0	2	2	ALL	204890
0	ALL	0	0	2	ALL	0	216533
0	ALL	0	0	2	ALL	1	190884
0	ALL	0	0	2	ALL	2	202282
0	ALL	0	0	2	ALL	ALL	609699
0	ALL	0	0	ALL	0	0	201296
0	ALL	0	0	ALL	0	1	202765
0	ALL	0	0	ALL	0	2	197991
0	ALL	0	0	ALL	0	ALL	602052
0	ALL	0	0	ALL	1	0	219448
0	ALL	0	0	ALL	1	1	203161
0	ALL	0	0	ALL	1	2	201033
0	ALL	0	0	ALL	1	ALL	623642
0	ALL	0	0	ALL	2	0	187992
0	ALL	0	0	ALL	2	1	206963
0	ALL	0	0	ALL	2	2	208873
0	ALL	0	0	ALL	2	ALL	603828
0	ALL	0	0	ALL	ALL	0	608736
0	ALL	0	0	ALL	ALL	1	612889
0	ALL	0	0	ALL	ALL	2	607897
0	ALL	0	0	ALL	ALL	ALL	1829522
0	ALL	0	1	0	0	0	59072
0	ALL	0	1	0	0	1	70200
0	ALL	0	1	0	0	2	62907
0	ALL	0	1	0	0	ALL	192179
0	ALL	0	1	0	1	0	73279
0	ALL	0	1	0	1	1	61831
0	ALL	0	1	0	1	2	79909
0	ALL	0	1	0	1	ALL	215019
0	ALL	0	1	0	2	0	64244
0	ALL	0	1	0	2	1	69167
0	ALL	0	1	0	2	2	77241
0	ALL	0	1	0	2	ALL	210652
0	ALL	0	1	0	ALL	0	196595
0	ALL	0	1	0	ALL	1	201198
0	ALL	0	1	0	ALL	2	220057
0	ALL	0	1	0	ALL	ALL	617850
0	ALL	0	1	1	0	0	73543
0	ALL	0	1	1	0	1	58894
0	ALL	0	1	1	0	2	70110
0	ALL	0	1	1	0	ALL	202547
0	ALL	0	1	1	1	0	82326
0	ALL	0	1	1	1	1	63038
0	ALL	0	1	1	1	2	67637
0	ALL	0	1	1	1	ALL	213001
0	ALL	0	1	1	2	0	70799
0	ALL	0	1	1	2	1	65930
0	ALL	0	1	1	2	2	70365
0	ALL	0	1	1	2	ALL	207094
0	ALL	0	1	1	ALL	0	226668
0	ALL	0	1	1	ALL	1	187862
0	ALL	0	1	1	ALL	2	208112
0	ALL	0	1	1	ALL	ALL	622642
0	ALL	0	1	2	0	0	69710
0	ALL	0	1	2	0	1	77002
0	ALL	0	1	2	0	2	64611
0	ALL	0	1	2	0	ALL	211323
0	ALL	0	1	2	1	0	79020
0	ALL	0	1	2	1	1	68110
0	ALL	0	1	2	1	2	73628
0	ALL	0	1	2	1	ALL	220758
0	ALL	0	1	2	2	0	80001
0	ALL	0	1	2	2	1	57329
0	ALL	0	1	2	2	2	63874
0	ALL	0	1	2	2	ALL	201204
0	ALL	0	1	2	ALL	0	228731
0	ALL	0	1	2	ALL	1	202441
0	ALL	0	1	2	ALL	2	202113
0	ALL	0	1	2	ALL	ALL	633285
0	ALL	0	1	ALL	0	0	202325
0	ALL	0	1	ALL	0	1	206096
0	ALL	0	1	ALL	0	2	197628
0	ALL	0	1	ALL	0	ALL	606049
0	ALL	0	1	ALL	1	0	234625
0	ALL	0	1	ALL	1	1	192979
0	ALL	0	1	ALL	1	2	221174
0	ALL	0	1	ALL	1	ALL	648778
0	ALL	0	1	ALL	2	0	215044
0	ALL	0	1	ALL	2	1	192426
0	ALL	0	1	ALL	2	2	211480
0	ALL	0	1	ALL	2	ALL	618950
0	ALL	0	1	ALL	ALL	0	651994
0	ALL	0	1	ALL	ALL	1	591501
0	ALL	0	1	ALL	ALL	2	630282
0	ALL	0	1	ALL	ALL	ALL	1873777
0	ALL	0	2	0	0	0	70648
0	ALL	0	2	0	0	1	70438
0	ALL	0	2	0	0	2	69420
0	ALL	0	2	0	0	ALL	210506
0	ALL	0	2	0	1	0	61485
0	ALL	0	2	0	1	1	66881
0	ALL	0	2	0	1	2	71938
0	ALL	0	2	0	1	ALL	200304
0	ALL	0	2	0	2	0	69643
0	ALL	0	2	0	2	1	68631
0	ALL	0	2	0	2	2	71875
0	ALL	0	2	0	2	ALL	210149
0	ALL	0	2	0	ALL	0	201776
0	ALL	0	2	0	ALL	1	205950
0	ALL	0	2	0	ALL	2	213233
0	ALL	0	2	0	ALL	ALL	620959
0	ALL	0	2	1	0	0	67507
0	ALL	0	2	1	0	1	65192
0	ALL	0	2	1	0	2	59239
0	ALL	0	2	1	0	ALL	191938
0	ALL	0	2	1	1	0	70997
0	ALL	0	2	1	1	1	74841
0	ALL	0	2	1	1	2	79002
0	ALL	0	2	1	1	ALL	224840
0	ALL	0	2	1	2	0	66122
0	ALL	0	2	1	2	1	69789
0	ALL	0	2	1	2	2	75459
0	ALL	0	2	1	2	ALL	211370
0	ALL	0	2	1	ALL	0	204626
0	ALL	0	2	1	ALL	1	209822
0	ALL	0	2	1	ALL	2	213700
0	ALL	0	2	1	ALL	ALL	628148
0	ALL	0	2	2	0	0	67355
0	ALL	0	2	2	0	1	73517
0	ALL	0	2	2	0	2	64331
0	ALL	0	2	2	0	ALL	205203
0	ALL	0	2	2	1	0	70008
0	ALL	0	2	2	1	1	74050
0	ALL	0	2	2	1	2	69966
0	ALL	0	2	2	1	ALL	214024
0	ALL	0	2	2	2	0	82212
0	ALL	0	2	2	2	1	62216
0	ALL	0	2	2	2	2	68725
0	ALL	0	2	2	2	ALL	213153
0	ALL	0	2	2	ALL	0	219575
0	ALL	0	2	2	ALL	1	209783
0	ALL	0	2	2	ALL	2	203022
0	ALL	0	2	2	ALL	ALL	632380
0	ALL	0	2	ALL	0	0	205510
0	ALL	0	2	ALL	0	1	209147
0	ALL	0	2	ALL	0	2	192990
0	ALL	0	2	ALL	0	ALL	607647
0	ALL	0	2	ALL	1	0	202490
0	ALL	0	2	ALL	1	1	215772
0	ALL	0	2	ALL	1	2	220906
0	ALL	0	2	ALL	1	ALL	639168
0	ALL	0	2	ALL	2	0	217977
0	ALL	0	2	ALL	2	1	200636
0	ALL	0	2	ALL	2	2	216059
0	ALL	0	2	ALL	2	ALL	634672
0	ALL	0	2	ALL	ALL	0	625977
0	ALL	0	2	ALL	ALL	1	625555
0	ALL	0	2	ALL	ALL	2	629955
0	ALL	0	2	ALL	ALL	ALL	1881487
0	ALL	0	ALL	0	0	0	195712
0	ALL	0	ALL	0	0	1	213536
0	ALL	0	ALL	0	0	2	203482
0	ALL	0	ALL	0	0	ALL	612730
0	ALL	0	ALL	0	1	0	213040
0	ALL	0	ALL	0	1	1	191677
0	ALL	0	ALL	0	1	2	216496
0	ALL	0	ALL	0	1	ALL	621213
0	ALL	0	ALL	0	2	0	190167
0	ALL	0	ALL	0	2	1	208244
0	ALL	0	ALL	0	2	2	227941
0	ALL	0	ALL	0	2	ALL	626352
0	ALL	0	ALL	0	ALL	0	598919
0	ALL	0	ALL	0	ALL	1	613457
0	ALL	0	ALL	0	ALL	2	647919
0	ALL	0	ALL	0	ALL	ALL	1860295
0	ALL	0	ALL	1	0	0	206513
0	ALL	0	ALL	1	0	1	196242
0	ALL	0	ALL	1	0	2	181932
0	ALL	0	ALL	1	0	ALL	584687
0	ALL	0	ALL	1	1	0	222487
0	ALL	0	ALL	1	1	1	208247
0	ALL	0	ALL	1	1	2	221855
0	ALL	0	ALL	1	1	ALL	652589
0	ALL	0	ALL	1	2	0	193949
0	ALL	0	ALL	1	2	1	208891
0	ALL	0	ALL	1	2	2	209011
0	ALL	0	ALL	1	2	ALL	611851
0	ALL	0	ALL	1	ALL	0	622949
0	ALL	0	ALL	1	ALL	1	613380
0	ALL	0	ALL	1	ALL	2	612798
0	ALL	0	ALL	1	ALL	ALL	1849127
0	ALL	0	ALL	2	0	0	206906
0	ALL	0	ALL	2	0	1	208230
0	ALL	0	ALL	2	0	2	203195
0	ALL	0	ALL	2	0	ALL	618331
0	ALL	0	ALL	2	1	0	221036
0	ALL	0	ALL	2	1	1	211988
0	ALL	0	ALL	2	1	2	204762
0	ALL	0	ALL	2	1	ALL	637786
0	ALL	0	ALL	2	2	0	236897
0	ALL	0	ALL	2	2	1	182890
0	ALL	0	ALL	2	2	2	199460
0	ALL	0	ALL	2	2	ALL	619247
0	ALL	0	ALL	2	ALL	0	664839
0	ALL	0	ALL	2	ALL	1	603108
0	ALL	0	ALL	2	ALL	2	607417
0	ALL	0	ALL	2	ALL	ALL	1875364
0	ALL	0	ALL	ALL	0	0	609131
0	ALL	0	ALL	ALL	0	1	618008
0	ALL	0	ALL	ALL	0	2	588609
0	ALL	0	ALL	ALL	0	ALL	1815748
0	ALL	0	ALL	ALL	1	0	656563
0	ALL	0	ALL	ALL	1	1	611912
0	ALL	0	ALL	ALL	1	2	643113
0	ALL	0	ALL	ALL	1	ALL	1911588
0	ALL	0	ALL	ALL	2	0	621013
0	ALL	0	ALL	ALL	2	1	600025
0	ALL	0	ALL	ALL	2	2	636412
0	ALL	0	ALL	ALL	2	ALL	1857450
0	ALL	0	ALL	ALL	ALL	0	1886707
0	ALL	0	ALL	ALL	ALL	1	1829945
0	ALL	0	ALL	ALL	ALL	2	1868134
0	ALL	0	ALL	ALL	ALL	ALL	5584786
0	ALL	1	0	0	0	0	60582
0	ALL	1	0	0	0	1	69439
0	ALL	1	0	0	0	2	57597
0	ALL	1	0	0	0	ALL	187618
0	ALL	1	0	0	1	0	69383
0	ALL	1	0	0	1	1	59904
0	ALL	1	0	0	1	2	70458
0	ALL	1	0	0	1	ALL	199745
0	ALL	1	0	0	2	0	63568
0	ALL	1	0	0	2	1	58217
0	ALL	1	0	0	2	2	69587
0	ALL	1	0	0	2	ALL	191372
0	ALL	1	0	0	ALL	0	193533
0	ALL	1	0	0	ALL	1	187560
0	ALL	1	0	0	ALL	2	197642
0	ALL	1	0	0	ALL	ALL	578735
0	ALL	1	0	1	0	0	71051
0	ALL	1	0	1	0	1	67092
0	ALL	1	0	1	0	2	58851
0	ALL	1	0	1	0	ALL	196994
0	ALL	1	0	1	1	0	79139
0	ALL	1	0	1	1	1	75131
0	ALL	1	0	1	1	2	71711
0	ALL	1	0	1	1	ALL	225981
0	ALL	1	0	1	2	0	68927
0	ALL	1	0	1	2	1	63125
0	ALL	1	0	1	2	2	63670
0	ALL	1	0	1	2	ALL	195722
0	ALL	1	0	1	ALL	0	219117
0	ALL	1	0	1	ALL	1	205348
0	ALL	1	0	1	ALL	2	194232
0	ALL	1	0	1	ALL	ALL	618697
0	ALL	1	0	2	0	0	60507
0	ALL	1	0	2	0	1	70687
0	ALL	1	0	2	0	2	67841
0	ALL	1	0	2	0	ALL	199035
0	ALL	1	0	2	1	0	85344
0	ALL	1	0	2	1	1	70656
0	ALL	1	0	2	1	2	65377
0	ALL	1	0	2	1	ALL	221377
0	ALL	1	0	2	2	0	66734
0	ALL	1	0	2	2	1	67101
0	ALL	1	0	2	2	2	66700
0	ALL	1	0	2	2	ALL	200535
0	ALL	1	0	2	ALL	0	212585
0	ALL	1	0	2	ALL	1	208444
0	ALL	1	0	2	ALL	2	199918
0	ALL	1	0	2	ALL	ALL	620947
0	ALL	1	0	ALL	0	0	192140
0	ALL	1	0	ALL	0	1	207218
0	ALL	1	0	ALL	0	2	184289
0	ALL	1	0	ALL	0	ALL	583647
0	ALL	1	0	ALL	1	0	233866
0	ALL	1	0	ALL	1	1	205691
0	ALL	1	0	ALL	1	2	207546
0	ALL	1	0	ALL	1	ALL	647103
0	ALL	1	0	ALL	2	0	199229
0	ALL	1	0	ALL	2	1	188443
0	ALL	1	0	ALL	2	2	199957
0	ALL	1	0	ALL	2	ALL	587629
0	ALL	1	0	ALL	ALL	0	625235
0	ALL	1	0	ALL	ALL	1	601352
0	ALL	1	0	ALL	ALL	2	591792
0	ALL	1	0	ALL	ALL	ALL	1818379
0	ALL	1	1	0	0	0	75064
0	ALL	1	1	0	0	1	70526
0	ALL	1	1	0	0	2	66319
0	ALL	1	1	0	0	ALL	211909
0	ALL	1	1	0	1	0	76205
0	ALL	1	1	0	1	1	64887
0	ALL	1	1	0	1	2	69422
0	ALL	1	1	0	1	ALL	210514
0	ALL	1	1	0	2	0	79640
0	ALL	1	1	0	2	1	66321
0	ALL	1	1	0	2	2	71680
0	ALL	1	1	0	2	ALL	217641
0	ALL	1	1	0	ALL	0	230909
0	ALL	1	1	0	ALL	1	201734
0	ALL	1	1	0	ALL	2	207421
0	ALL	1	1	0	ALL	ALL	640064
0	ALL	1	1	1	0	0	69561
0	ALL	1	1	1	0	1	69255
0	ALL	1	1	1	0	2	61137
0	ALL	1	1	1	0	ALL	199953
0	ALL	1	1	1	1	0	64305
0	ALL	1	1	1	1	1	56782
0	ALL	1	1	1	1	2	78524
0	ALL	1	1	1	1	ALL	199611
0	ALL	1	1	1	2	0	67770
0	ALL	1	1	1	2	1	76191
0	ALL	1	1	1	2	2	66881
0	ALL	1	1	1	2	ALL	210842
0	ALL	1	1	1	ALL	0	201636
0	ALL	1	1	1	ALL	1	202228
0	ALL	1	1	1	ALL	2	206542
0	ALL	1	1	1	ALL	ALL	610406
0	ALL	1	1	2	0	0	58100
0	ALL	1	1	2	0	1	69010
0	ALL	1	1	2	0	2	60951
0	ALL	1	1	2	0	ALL	188061
0	ALL	1	1	2	1	0	64289
0	ALL	1	1	2	1	1	75663
0	ALL	1	1	2	1	2	65968
0	ALL	1	1	2	1	ALL	205920
0	ALL	1	1	2	2	0	73045
0	ALL	1	1	2	2	1	65234
0	ALL	1	1	2	2	2	70950
0	ALL	1	1	2	2	ALL	209229
0	ALL	1	1	2	ALL	0	195434
0	ALL	1	1	2	ALL	1	209907
0	ALL	1	1	2	ALL	2	197869
0	ALL	1	1	2	ALL	ALL	603210
0	ALL	1	1	ALL	0	0	202725
0	ALL	1	1	ALL	0	1	208791
0	ALL	1	1	ALL	0	2	188407
0	ALL	1	1	ALL	0	ALL	599923
0	ALL	1	1	ALL	1	0	204799
0	ALL	1	1	ALL	1	1	197332
0	ALL	1	1	ALL	1	2	213914
0	ALL	1	1	ALL	1	ALL	616045
0	ALL	1	1	ALL	2	0	220455
0	ALL	1	1	ALL	2	1	207746
0	ALL	1	1	ALL	2	2	209511
0	ALL	1	1	ALL	2	ALL	637712
0	ALL	1	1	ALL	ALL	0	627979
0	ALL	1	1	ALL	ALL	1	613869
0	ALL	1	1	ALL	ALL	2	611832
0	ALL	1	1	ALL	ALL	ALL	1853680
0	ALL	1	2	0	0	0	71490
0	ALL	1	2	0	0	1	73330
0	ALL	1	2	0	0	2	64577
0	ALL	1	2	0	0	ALL	209397
0	ALL	1	2	0	1	0	58995
0	ALL	1	2	0	1	1	68454
0	ALL	1	2	0	1	2	77945
0	ALL	1	2	0	1	ALL	205394
0	ALL	1	2	0	2	0	67213
0	ALL	1	2	0	2	1	80134
0	ALL	1	2	0	2	2	59294
0	ALL	1	2	0	2	ALL	206641
0	ALL	1	2	0	ALL	0	197698
0	ALL	1	2	0	ALL	1	221918
0	ALL	1	2	0	ALL	2	201816
0	ALL	1	2	0	ALL	ALL	621432
0	ALL	1	2	1	0	0	73135
0	ALL	1	2	1	0	1	65637
0	ALL	1	2	1	0	2	59739
0	ALL	1	2	1	0	ALL	198511
0	ALL	1	2	1	1	0	67277
0	ALL	1	2	1	1	1	62882
0	ALL	1	2	1	1	2	66773
0	ALL	1	2	1	1	ALL	196932
0	ALL	1	2	1	2	0	54559
0	ALL	1	2	1	2	1	65095
0	ALL	1	2	1	2	2	77493
0	ALL	1	2	1	2	ALL	197147
0	ALL	1	2	1	ALL	0	194971
0	ALL	1	2	1	ALL	1	193614
0	ALL	1	2	1	ALL	2	204005
0	ALL	1	2	1	ALL	ALL	592590
0	ALL	1	2	2	0	0	74919
0	ALL	1	2	2	0	1	55711
0	ALL	1	2	2	0	2	71389
0	ALL	1	2	2	0	ALL	202019
0	ALL	1	2	2	1	0	70896
0	ALL	1	2	2	1	1	66057
0	ALL	1	2	2	1	2	62422
0	ALL	1	2	2	1	ALL	199375
0	ALL	1	2	2	2	0	72966
0	ALL	1	2	2	2	1	63370
0	ALL	1	2	2	2	2	78238
0	ALL	1	2	2	2	ALL	214574
0	ALL	1	2	2	ALL	0	218781
0	ALL	1	2	2	ALL	1	185138
0	ALL	1	2	2	ALL	2	212049
0	ALL	1	2	2	ALL	ALL	615968
0	ALL	1	2	ALL	0	0	219544
0	ALL	1	2	ALL	0	1	194678
